timestamp,open,high,low,close,volume
1672616040000,1.06925,1.06952,1.06925,1.0693,455399993.8964844
1672616100000,1.06938,1.06953,1.06925,1.06952,215639999.38964844
1672616160000,1.0695,1.06954,1.0694,1.06953,102779998.77929688
1672616220000,1.06942,1.06953,1.0694,1.06953,155520004.27246094
1672616280000,1.06952,1.06953,1.06942,1.06953,92519996.6430664
1672616340000,1.06952,1.06954,1.06942,1.06953,44459999.084472656
1672616400000,1.06942,1.06954,1.06942,1.06953,48599998.474121094
1672616460000,1.06942,1.06955,1.06938,1.06953,53819999.69482422
1672616520000,1.06943,1.06955,1.06943,1.06954,140220001.22070312
1672616580000,1.0695,1.06954,1.06941,1.06954,172800003.0517578
1672616640000,1.06944,1.06997,1.06941,1.06944,124199996.94824219
1672616700000,1.06947,1.06997,1.06944,1.06944,82800003.05175781
1672616760000,1.06982,1.06982,1.06944,1.06959,53819999.69482422
1672616820000,1.06949,1.06959,1.06943,1.06951,66239997.86376953
1672616880000,1.06954,1.06954,1.06947,1.06951,28979999.542236328
1672616940000,1.06954,1.06954,1.06951,1.06951,12420000.076293945
1672617000000,1.06954,1.06954,1.06947,1.06947,62099998.474121094
1672617060000,1.06942,1.0695,1.06942,1.06949,78660003.66210938
1672617120000,1.06947,1.06959,1.06943,1.06945,70379997.25341797
1672617180000,1.06944,1.06961,1.06942,1.0696,57959999.084472656
1672617240000,1.0695,1.0696,1.06946,1.06949,20700000.762939453
1672617300000,1.0696,1.0696,1.06945,1.06959,41400001.525878906
1672617360000,1.06945,1.06999,1.06945,1.06992,86940002.44140625
1672617420000,1.06995,1.07012,1.06991,1.06994,99360000.61035156
1672617480000,1.0699,1.06999,1.06987,1.06992,78660003.66210938
1672617540000,1.07002,1.07011,1.06986,1.07005,103500000
1672617600000,1.07007,1.07009,1.06998,1.07001,86940002.44140625
1672617660000,1.06998,1.07026,1.06998,1.07026,28979999.542236328
1672617720000,1.06998,1.07033,1.06998,1.07004,37259998.3215332
1672617780000,1.06998,1.07011,1.06998,1.06998,24840000.15258789
1672617840000,1.07003,1.07034,1.06999,1.07005,49680000.30517578
1672617900000,1.06998,1.07005,1.06998,1.07003,33119998.931884766
1672617960000,1.07001,1.07005,1.06994,1.06994,45540000.915527344
1672618020000,1.06996,1.07011,1.06996,1.07005,37259998.3215332
1672618080000,1.07006,1.07006,1.07004,1.07005,16559999.465942383
1672618140000,1.07009,1.07017,1.06998,1.07005,33119998.931884766
1672618200000,1.07001,1.07007,1.07001,1.07002,24840000.15258789
1672618260000,1.07006,1.07006,1.07005,1.07005,16559999.465942383
1672618320000,1.07006,1.07006,1.06999,1.07006,24840000.15258789
1672618380000,1.07005,1.07013,1.07002,1.07003,28979999.542236328
1672618440000,1.07002,1.07006,1.06999,1.07,33119998.931884766
1672618500000,1.07006,1.07006,1.07001,1.07006,28979999.542236328
1672618560000,1.07006,1.07006,1.07001,1.07006,12420000.076293945
1672618620000,1.07005,1.07007,1.06949,1.0695,148960006.7138672
1672618680000,1.06952,1.06962,1.06952,1.06953,35020000.45776367
1672618740000,1.06958,1.06958,1.06948,1.0695,17260000.228881836
1672618800000,1.06953,1.06953,1.06952,1.06953,27000000
1672618860000,1.06954,1.06957,1.06954,1.06957,27000000
1672618920000,1.06958,1.06958,1.06956,1.06958,13500000
1672618980000,1.06958,1.06958,1.06953,1.06957,30600000.381469727
1672619040000,1.06953,1.06987,1.06953,1.06977,283040008.5449219
1672619100000,1.0698,1.06983,1.06967,1.06968,71959999.08447266
1672619160000,1.06968,1.06968,1.06966,1.06966,10319999.694824219
1672619220000,1.06969,1.06984,1.06969,1.06977,29260000.228881836
1672619280000,1.06973,1.06976,1.06972,1.06976,21600000.381469727
1672619340000,1.06973,1.06977,1.06973,1.06977,15300000.190734863
1672619400000,1.06975,1.06977,1.06974,1.06977,27000000
1672619460000,1.06974,1.06977,1.06968,1.06969,103040000.91552734
1672619520000,1.0697,1.06971,1.06968,1.0697,53560001.373291016
1672619580000,1.06971,1.06973,1.06969,1.06973,49500000
1672619640000,1.06971,1.06973,1.06971,1.06973,49500000
1672619700000,1.06971,1.06971,1.06919,1.06924,63900001.525878906
1672619760000,1.06928,1.0694,1.06928,1.0694,8939999.5803833
1672619820000,1.0694,1.0694,1.06936,1.06936,2660000.0858306885
1672619880000,1.06936,1.06937,1.06936,1.06936,2700000.047683716
1672619940000,1.06942,1.06943,1.06942,1.06943,2700000.047683716
1672620000000,1.06943,1.0696,1.06938,1.0696,14189999.5803833
1672620060000,1.06966,1.07018,1.06912,1.06943,247279998.77929688
1672620120000,1.06946,1.06952,1.06943,1.06949,95480003.3569336
1672620180000,1.06949,1.06955,1.06942,1.06951,143919998.1689453
1672620240000,1.06945,1.06954,1.06942,1.06949,326420013.4277344
1672620300000,1.06949,1.06988,1.06942,1.06988,399579986.5722656
1672620360000,1.06988,1.06998,1.06981,1.06987,39290000.915527344
1672620420000,1.06987,1.07013,1.06984,1.07012,23180000.30517578
1672620480000,1.07012,1.07013,1.06991,1.06992,40799999.23706055
1672620540000,1.06991,1.06993,1.06989,1.06993,47159999.84741211
1672620600000,1.06991,1.06993,1.06988,1.06988,67319999.69482422
1672620660000,1.0699,1.06994,1.06988,1.06992,116099998.4741211
1672620720000,1.0699,1.06994,1.06988,1.0699,67680000.30517578
1672620780000,1.06991,1.06994,1.06988,1.06991,91260002.13623047
1672620840000,1.0699,1.06992,1.06987,1.06987,79019996.6430664
1672620900000,1.06989,1.07046,1.06987,1.0704,35040000.915527344
1672620960000,1.0704,1.07041,1.07034,1.07041,7289999.961853027
1672621020000,1.07041,1.07041,1.07028,1.0703,4630000.114440918
1672621080000,1.0703,1.0703,1.07021,1.07021,5949999.809265137
1672621140000,1.07024,1.07058,1.07021,1.0704,13180000.305175781
1672621200000,1.07041,1.07049,1.07039,1.0704,11100000.381469727
1672621260000,1.07039,1.07087,1.07039,1.07039,13699999.809265137
1672621320000,1.07039,1.0704,1.07039,1.07039,1679999.9475479126
1672621380000,1.07039,1.0704,1.07036,1.07036,2960000.0381469727
1672621440000,1.0704,1.07045,1.07039,1.07045,360000.01430511475
1672621500000,1.07046,1.07046,1.07043,1.07044,1679999.9475479126
1672621560000,1.07045,1.07051,1.07043,1.07046,2039999.9618530273
1672621620000,1.07046,1.07069,1.07039,1.07039,14050000.190734863
1672621680000,1.07039,1.07039,1.07035,1.07038,1139999.9856948853
1672621740000,1.07038,1.0704,1.07038,1.07039,4000000
1672621800000,1.07039,1.07046,1.07038,1.07045,5940000.057220459
1672621860000,1.07045,1.07046,1.07029,1.07045,2970000.0286102295
1672621920000,1.07046,1.07046,1.07033,1.07033,2710000.0381469727
1672621980000,1.07029,1.07046,1.07028,1.07046,12159999.84741211
1672622040000,1.07045,1.07046,1.07038,1.07038,3680000.066757202
1672622100000,1.07045,1.07045,1.07045,1.07045,239999.99463558197
1672622160000,1.07033,1.07043,1.07033,1.07043,2039999.9618530273
1672622220000,1.07043,1.07046,1.07043,1.07046,360000.01430511475
1672622280000,1.07036,1.07036,1.07034,1.07034,5280000.20980835
1672622340000,1.07033,1.07035,1.07033,1.07034,4400000.095367432
1672622400000,1.07033,1.07035,1.07031,1.07033,4400000.095367432
1672622460000,1.07033,1.07033,1.07031,1.07032,2200000.047683716
1672622520000,1.07031,1.07032,1.07029,1.0703,5280000.20980835
1672622580000,1.07029,1.07031,1.07029,1.07031,5719999.79019165
1672622640000,1.07029,1.07047,1.07029,1.07047,2960000.0381469727
1672622700000,1.07046,1.07046,1.0703,1.0703,1240000.0095367432
1672622760000,1.0703,1.0703,1.0703,1.0703,8479999.542236328
1672622820000,1.0703,1.0703,1.0703,1.0703,1759999.9904632568
1672622880000,1.07029,1.07029,1.07029,1.07029,1759999.9904632568
1672622940000,1.07029,1.0703,1.07026,1.07029,29200000.762939453
1672623000000,1.07029,1.07046,1.07029,1.07038,800000.011920929
1672623060000,1.07039,1.0704,1.07039,1.0704,479999.98927116394
1672623120000,1.07038,1.07038,1.07038,1.07038,119999.99731779099
1672623180000,1.07025,1.07039,1.07025,1.07039,21819999.69482422
1672623240000,1.0703,1.0703,1.07024,1.07024,5019999.980926514
1672623300000,1.07025,1.07025,1.07023,1.07023,18180000.30517578
1672623360000,1.07026,1.07026,1.07023,1.07024,13140000.343322754
1672623420000,1.07025,1.07025,1.07021,1.07025,28540000.915527344
1672623480000,1.07021,1.07024,1.07021,1.07024,5400000.095367432
1672623540000,1.07021,1.07021,1.07021,1.07021,1799999.9523162842
1672623600000,1.07025,1.07038,1.07021,1.07038,11960000.038146973
1672623660000,1.07038,1.07038,1.07025,1.07025,560000.0023841858
1672623720000,1.07024,1.07038,1.07024,1.07036,4519999.980926514
1672623780000,1.07036,1.07036,1.07035,1.07036,600000.0238418579
1672623840000,1.07038,1.07038,1.07013,1.07013,3289999.9618530273
1672623900000,1.07012,1.07028,1.07012,1.07028,5949999.809265137
1672623960000,1.07028,1.07034,1.07026,1.0703,2640000.104904175
1672624020000,1.0703,1.07033,1.0703,1.07031,720000.0286102295
1672624080000,1.07031,1.07035,1.07028,1.0703,1440000.057220459
1672624140000,1.07026,1.07031,1.07023,1.07024,1440000.057220459
1672624200000,1.07023,1.07033,1.07021,1.07021,1559999.942779541
1672624260000,1.07019,1.07019,1.06962,1.06962,10920000.076293945
1672624320000,1.06962,1.06998,1.06919,1.06997,22020000.457763672
1672624380000,1.06997,1.06997,1.06997,1.06997,1759999.9904632568
1672624440000,1.06991,1.06991,1.06972,1.06972,9600000.381469727
1672624500000,1.06971,1.07014,1.06968,1.07014,39169998.16894531
1672624560000,1.07006,1.07009,1.06997,1.06999,3079999.9237060547
1672624620000,1.06997,1.06997,1.06994,1.06994,800000.011920929
1672624680000,1.06979,1.06995,1.06979,1.06994,22520000.457763672
1672624740000,1.06994,1.06995,1.06949,1.06977,36939998.626708984
1672624800000,1.06977,1.06977,1.06944,1.06944,3640000.104904175
1672624860000,1.06944,1.06944,1.0693,1.0693,5340000.152587891
1672624920000,1.06931,1.06935,1.06925,1.06935,48779998.779296875
1672624980000,1.06935,1.06937,1.06916,1.06922,107819999.69482422
1672625040000,1.06925,1.06934,1.06922,1.06934,15979999.542236328
1672625100000,1.06934,1.06934,1.06922,1.06924,33599998.474121094
1672625160000,1.06922,1.06929,1.06922,1.06924,28979999.542236328
1672625220000,1.06925,1.06939,1.06919,1.06924,33340000.15258789
1672625280000,1.06924,1.06929,1.06924,1.06929,12359999.656677246
1672625340000,1.06929,1.06929,1.06914,1.06919,2359999.895095825
1672625400000,1.06919,1.06919,1.06862,1.06884,41900001.525878906
1672625460000,1.06891,1.06899,1.06879,1.06897,720000.0286102295
1672625520000,1.06878,1.06879,1.06871,1.06871,2759999.990463257
1672625580000,1.06871,1.06891,1.06871,1.06877,17159999.84741211
1672625640000,1.06891,1.06891,1.06877,1.06877,3720000.0286102295
1672625700000,1.06877,1.06879,1.06877,1.06878,2819999.933242798
1672625760000,1.06877,1.06879,1.06877,1.06879,4659999.847412109
1672625820000,1.06878,1.06879,1.06878,1.06879,1799999.9523162842
1672625880000,1.06881,1.06891,1.06881,1.06891,2039999.9618530273
1672625940000,1.06882,1.06882,1.06882,1.06882,899999.9761581421
1672626060000,1.06889,1.06917,1.06885,1.06898,93360000.61035156
1672626120000,1.06896,1.06909,1.06896,1.06899,26540000.915527344
1672626180000,1.06914,1.06915,1.06914,1.06914,1200000.0476837158
1672626240000,1.06909,1.0691,1.06909,1.06909,31959999.084472656
1672626300000,1.06909,1.06909,1.06893,1.06894,32740001.678466797
1672626360000,1.06895,1.0691,1.06895,1.06909,10500000
1672626420000,1.06909,1.06909,1.06896,1.06898,29100000.381469727
1672626480000,1.06892,1.0691,1.06892,1.06909,31139999.389648438
1672626540000,1.06909,1.06909,1.06893,1.06909,13460000.038146973
1672626600000,1.06909,1.06909,1.06894,1.06896,21739999.771118164
1672626660000,1.06895,1.06896,1.06895,1.06895,13319999.694824219
1672626720000,1.06896,1.06898,1.06894,1.06895,30239999.771118164
1672626780000,1.06896,1.06897,1.06894,1.06896,26639999.389648438
1672626840000,1.06904,1.06904,1.06894,1.06897,39959999.084472656
1672626900000,1.06895,1.06897,1.06894,1.06894,24299999.237060547
1672626960000,1.06894,1.06899,1.06894,1.06897,30780000.686645508
1672627020000,1.06896,1.069,1.06892,1.06892,28979999.542236328
1672627080000,1.06895,1.06903,1.06892,1.06892,45540000.915527344
1672627140000,1.069,1.069,1.06891,1.069,24840000.15258789
1672627200000,1.06897,1.06899,1.06891,1.06899,24840000.15258789
1672627260000,1.06896,1.06914,1.06896,1.06909,27700000.762939453
1672627320000,1.06909,1.06909,1.06892,1.06896,42900001.525878906
1672627380000,1.06896,1.06902,1.06895,1.06896,33119998.931884766
1672627440000,1.06888,1.06915,1.06888,1.06902,45540000.915527344
1672627500000,1.06909,1.06909,1.06909,1.06909,720000.0286102295
1672627560000,1.06909,1.06909,1.06893,1.06902,25200000.762939453
1672627620000,1.06898,1.06905,1.06894,1.06898,41400001.525878906
1672627680000,1.06902,1.06902,1.06894,1.06896,33119998.931884766
1672627740000,1.06895,1.06904,1.06891,1.06902,37259998.3215332
1672627800000,1.06895,1.06919,1.06895,1.06919,17760000.228881836
1672627860000,1.06919,1.0692,1.06919,1.0692,15279999.732971191
1672627920000,1.06919,1.06925,1.06919,1.06924,4480000.019073486
1672627980000,1.06924,1.06924,1.06897,1.06897,25079999.923706055
1672628040000,1.06907,1.06907,1.06896,1.06896,37259998.3215332
1672628100000,1.06905,1.06906,1.06897,1.06903,37259998.3215332
1672628160000,1.06897,1.06901,1.06897,1.069,41400001.525878906
1672628220000,1.069,1.06914,1.06888,1.06914,67660003.66210938
1672628280000,1.0688,1.06919,1.0688,1.06909,37240001.6784668
1672628340000,1.06909,1.0691,1.06894,1.06904,59060001.373291016
1672628400000,1.06904,1.06904,1.06894,1.06897,29340000.15258789
1672628460000,1.06898,1.06899,1.06895,1.06897,24840000.15258789
1672628520000,1.069,1.06901,1.06892,1.06897,37259998.3215332
1672628580000,1.06904,1.06904,1.06893,1.06897,80540000.91552734
1672628640000,1.06896,1.069,1.06894,1.069,86940002.44140625
1672628700000,1.06905,1.06905,1.06895,1.06899,62099998.474121094
1672628760000,1.06905,1.06905,1.06895,1.069,66239997.86376953
1672628820000,1.06905,1.06905,1.06894,1.06896,57959999.084472656
1672628880000,1.06895,1.06902,1.06895,1.06899,45540000.915527344
1672628940000,1.069,1.06904,1.06894,1.06897,70379997.25341797
1672629000000,1.06897,1.06903,1.06895,1.06895,62099998.474121094
1672629060000,1.06896,1.06899,1.06895,1.06895,41400001.525878906
1672629120000,1.06896,1.06899,1.06894,1.06896,41400001.525878906
1672629180000,1.06897,1.06899,1.06894,1.06896,66239997.86376953
1672629240000,1.06894,1.06899,1.06893,1.06896,49680000.30517578
1672629300000,1.06895,1.06899,1.06894,1.06895,66239997.86376953
1672629360000,1.06899,1.069,1.06893,1.06899,66239997.86376953
1672629420000,1.06895,1.06901,1.06895,1.06898,49680000.30517578
1672629480000,1.06895,1.06901,1.06889,1.06896,33119998.931884766
1672629540000,1.06896,1.06896,1.0689,1.06894,45540000.915527344
1672629600000,1.06897,1.06902,1.06894,1.06895,37259998.3215332
1672629660000,1.06898,1.06901,1.06894,1.06894,49680000.30517578
1672629720000,1.06896,1.069,1.0689,1.0689,37259998.3215332
1672629780000,1.06895,1.06902,1.06895,1.06902,28979999.542236328
1672629840000,1.06896,1.06902,1.06896,1.06899,12420000.076293945
1672629900000,1.06901,1.06901,1.06895,1.06901,12420000.076293945
1672629960000,1.06901,1.06903,1.06894,1.06896,33119998.931884766
1672630020000,1.06898,1.06901,1.06896,1.06898,49680000.30517578
1672630080000,1.069,1.06901,1.06896,1.06898,41400001.525878906
1672630140000,1.06901,1.06904,1.06897,1.06904,41400001.525878906
1672630200000,1.06896,1.06901,1.06896,1.06901,20700000.762939453
1672630260000,1.06901,1.06901,1.06896,1.069,33119998.931884766
1672630320000,1.069,1.069,1.06893,1.06895,70379997.25341797
1672630380000,1.06898,1.069,1.06897,1.069,33119998.931884766
1672630440000,1.06897,1.06902,1.06896,1.06897,37259998.3215332
1672630500000,1.06898,1.06903,1.06898,1.06903,41400001.525878906
1672630560000,1.06899,1.06903,1.06894,1.069,24840000.15258789
1672630620000,1.06899,1.069,1.06894,1.06897,33119998.931884766
1672630680000,1.06896,1.06899,1.06896,1.06899,28979999.542236328
1672630740000,1.06896,1.06899,1.06896,1.06899,16559999.465942383
1672630800000,1.06896,1.06899,1.06895,1.06899,28979999.542236328
1672630860000,1.06899,1.06902,1.06897,1.06898,20700000.762939453
1672630920000,1.06897,1.07018,1.06895,1.07017,58139999.38964844
1672630980000,1.07017,1.07027,1.07014,1.07017,183600006.10351562
1672631040000,1.07017,1.07018,1.06898,1.06901,74059997.55859375
1672631100000,1.06902,1.06903,1.06897,1.06903,45540000.915527344
1672631160000,1.06903,1.06903,1.069,1.069,49680000.30517578
1672631220000,1.06902,1.06902,1.06899,1.06901,45540000.915527344
1672631280000,1.069,1.06902,1.06899,1.069,41400001.525878906
1672631340000,1.06905,1.06905,1.069,1.06901,53819999.69482422
1672631400000,1.069,1.06903,1.069,1.06901,33119998.931884766
1672631460000,1.069,1.06908,1.06886,1.069,54380001.068115234
1672631520000,1.06906,1.06906,1.06906,1.06906,439999.9976158142
1672631580000,1.06897,1.069,1.06897,1.06899,20700000.762939453
1672631640000,1.069,1.069,1.06898,1.06898,24840000.15258789
1672631700000,1.06899,1.06901,1.06897,1.06901,53819999.69482422
1672631760000,1.06902,1.06902,1.06894,1.069,66239997.86376953
1672631820000,1.06899,1.069,1.06899,1.06899,45540000.915527344
1672631880000,1.069,1.06902,1.06893,1.06899,24840000.15258789
1672631940000,1.069,1.06902,1.06899,1.06899,24840000.15258789
1672632000000,1.06896,1.0691,1.06896,1.0691,5019999.980926514
1672632060000,1.06898,1.06903,1.06889,1.06893,559299987.7929688
1672632120000,1.06893,1.06901,1.06887,1.06901,21420000.076293945
1672632180000,1.06895,1.06967,1.06895,1.06963,158690002.44140625
1672632240000,1.06963,1.06985,1.06963,1.0698,170000000
1672632300000,1.06979,1.06981,1.06948,1.06976,150789993.2861328
1672632360000,1.06978,1.06982,1.06976,1.06977,70379997.25341797
1672632420000,1.06983,1.06983,1.06973,1.06975,132919998.16894531
1672632480000,1.06973,1.06982,1.06972,1.06976,49680000.30517578
1672632540000,1.06981,1.06983,1.06976,1.06981,45540000.915527344
1672632600000,1.06976,1.06995,1.06973,1.06992,63459999.084472656
1672632660000,1.06992,1.07001,1.06992,1.07,70610000.61035156
1672632720000,1.06999,1.0702,1.06988,1.06993,165600006.10351562
1672632780000,1.06992,1.07,1.0699,1.06993,43159999.84741211
1672632840000,1.06993,1.07003,1.06993,1.06997,14619999.885559082
1672632900000,1.07005,1.07005,1.06996,1.06996,30299999.237060547
1672632960000,1.06994,1.06997,1.06993,1.06995,45540000.915527344
1672633020000,1.06996,1.07001,1.06992,1.07,49680000.30517578
1672633080000,1.07001,1.07007,1.06994,1.07004,37259998.3215332
1672633140000,1.06997,1.07008,1.06995,1.06999,45540000.915527344
1672633200000,1.06996,1.07004,1.06995,1.07001,46439998.626708984
1672633260000,1.06998,1.07003,1.06991,1.07003,45540000.915527344
1672633320000,1.06997,1.07005,1.06994,1.07002,40400001.525878906
1672633380000,1.06997,1.07006,1.06994,1.06994,38139999.38964844
1672633440000,1.07003,1.07006,1.06995,1.06995,33360000.610351562
1672633500000,1.06995,1.07001,1.06994,1.06997,49880001.068115234
1672633560000,1.07,1.07003,1.06995,1.06996,45700000.76293945
1672633620000,1.07003,1.07004,1.06996,1.06996,38139999.38964844
1672633680000,1.07001,1.07003,1.06996,1.06999,29420000.076293945
1672633740000,1.07001,1.07002,1.06996,1.07002,24840000.15258789
1672633800000,1.06996,1.07004,1.06996,1.06997,33119998.931884766
1672633860000,1.07001,1.07001,1.0699,1.0699,46419998.16894531
1672633920000,1.06991,1.06996,1.06991,1.06994,49680000.30517578
1672633980000,1.06995,1.06995,1.0699,1.06995,45540000.915527344
1672634040000,1.06992,1.06998,1.06991,1.06998,41400001.525878906
1672634100000,1.06991,1.06996,1.06989,1.06993,33279998.779296875
1672634160000,1.06992,1.06999,1.06992,1.06992,107639999.38964844
1672634220000,1.06992,1.06999,1.06992,1.06994,128339996.33789062
1672634280000,1.06994,1.06997,1.06992,1.06994,380880004.8828125
1672634340000,1.06995,1.06998,1.06989,1.06992,211139999.38964844
1672634400000,1.06991,1.06996,1.06991,1.06991,49680000.30517578
1672634460000,1.06995,1.06997,1.06991,1.06995,28979999.542236328
1672634520000,1.0699,1.06995,1.06986,1.06992,62099998.474121094
1672634580000,1.06993,1.06996,1.06991,1.06996,66239997.86376953
1672634640000,1.06993,1.06997,1.06991,1.06992,124919998.16894531
1672634700000,1.06991,1.06997,1.06991,1.06996,248399993.89648438
1672634760000,1.06995,1.07,1.06992,1.06994,563039978.0273438
1672634820000,1.06995,1.06997,1.06991,1.06992,87019996.6430664
1672634880000,1.06995,1.06997,1.06993,1.06993,24840000.15258789
1672634940000,1.06994,1.06996,1.0699,1.06995,132479995.72753906
1672635000000,1.06993,1.06996,1.06992,1.06996,16559999.465942383
1672635060000,1.06994,1.06997,1.06992,1.06995,33119998.931884766
1672635120000,1.06993,1.06997,1.06992,1.06995,37259998.3215332
1672635180000,1.06993,1.06999,1.06993,1.06995,128339996.33789062
1672635240000,1.06996,1.06996,1.06989,1.06995,53819999.69482422
1672635300000,1.06996,1.06999,1.0699,1.0699,98639999.38964844
1672635360000,1.06999,1.07,1.06989,1.06997,157320007.32421875
1672635420000,1.06998,1.06998,1.06994,1.06995,33119998.931884766
1672635480000,1.06994,1.06997,1.06991,1.06991,37259998.3215332
1672635540000,1.06992,1.06995,1.06991,1.06993,115919998.16894531
1672635600000,1.06994,1.06994,1.06992,1.06994,29059999.465942383
1672635660000,1.06993,1.06995,1.06993,1.06994,128339996.33789062
1672635720000,1.06995,1.06997,1.06992,1.06993,143080001.8310547
1672635780000,1.06997,1.06997,1.06994,1.06995,959999.9785423279
1672635840000,1.06995,1.06995,1.06993,1.06993,1919999.9570846558
1672635900000,1.06993,1.06993,1.06989,1.0699,6300000.190734863
1672635960000,1.0699,1.06991,1.06988,1.06989,58340000.15258789
1672636020000,1.06989,1.06989,1.06988,1.06988,959999.9785423279
1672636080000,1.06985,1.06985,1.0694,1.0694,41900001.525878906
1672636140000,1.0694,1.0694,1.06939,1.06939,4199999.809265137
1672636200000,1.06939,1.0694,1.06937,1.06938,2640000.104904175
1672636260000,1.06937,1.06938,1.06882,1.06919,111260002.13623047
1672636320000,1.0692,1.06947,1.06918,1.0694,88779998.77929688
1672636380000,1.0694,1.0694,1.06933,1.06934,45740001.6784668
1672636440000,1.06939,1.06953,1.06939,1.06946,112319999.69482422
1672636500000,1.06947,1.06955,1.06944,1.06953,112139999.38964844
1672636560000,1.06953,1.06953,1.06948,1.06948,21600000.381469727
1672636620000,1.0695,1.06955,1.06947,1.06948,35439998.626708984
1672636680000,1.06949,1.06953,1.06948,1.06948,32700000.762939453
1672636740000,1.06948,1.06949,1.06945,1.06948,60479999.54223633
1672636800000,1.06948,1.0695,1.06948,1.06948,40860000.61035156
1672636860000,1.06947,1.06952,1.06945,1.06949,86019996.6430664
1672636920000,1.06948,1.0695,1.06948,1.06948,15560000.4196167
1672636980000,1.06948,1.06965,1.06948,1.06965,48619998.931884766
1672637040000,1.06965,1.06966,1.06915,1.06916,25180000.30517578
1672637100000,1.06923,1.06936,1.06923,1.06929,8939999.5803833
1672637160000,1.06929,1.06929,1.06925,1.06927,4400000.095367432
1672637220000,1.06928,1.06929,1.06926,1.06928,4400000.095367432
1672637280000,1.06927,1.06928,1.06927,1.06928,1320000.0524520874
1672637340000,1.06928,1.06928,1.06919,1.06921,5280000.20980835
